213.770000 46.340000 -0.22921
108.780000 47.920000 -0.0711136
258.070000 48.860000 -0.208923
64.570000 53.120000 -0.0947429
223.700000 65.230000 -0.0979341
143.420000 86.170000 -0.30078
20.140000 89.730000 -0.116066
340.820000 96.920000 -0.928606
127.660000 111.220000 -0.0513564
226.300000 111.650000 -0.124528
112.440000 117.380000 -0.344293
26.980000 117.640000 -0.839531
70.040000 117.630000 -0.0220659
41.220000 120.680000 -0.196636
199.830000 122.200000 -0.152254
100.230000 129.350000 -0.0976261
137.870000 129.250000 -0.383576
163.310000 134.820000 -0.0977343
250.300000 144.250000 -1.06772
86.140000 152.580000 -0.00277914
191.440000 155.980000 -0.23076
332.800000 160.810000 -0.00874071
129.810000 162.380000 -0.043282
217.630000 163.040000 -0.014475
188.660000 181.700000 -0.223553
22.280000 182.090000 -0.836641
65.950000 183.410000 -0.101893
250.220000 184.620000 -1.09808
201.360000 185.020000 -0.522299
148.210000 186.110000 -0.02005
288.420000 202.820000 -0.509409
105.800000 208.070000 -0.115906
180.580000 225.880000 -0.0702539
96.170000 226.160000 -1.79349
110.690000 235.850000 -0.328559
326.780000 255.890000 -0.732386
289.770000 259.210000 -0.0312771
219.060000 260.260000 -0.143617
73.770000 268.210000 -0.00338829
188.540000 276.300000 -0.248194
295.670000 277.780000 -0.0807847
157.240000 282.300000 -0.0250699
248.940000 282.870000 -0.382484
318.810000 289.590000 -0.558667
272.570000 294.060000 -0.179894
129.830000 302.370000 -0.152374
286.230000 305.120000 -0.136042
114.230000 313.150000 -0.207409
140.220000 314.130000 -0.546254
383.710000 323.270000 -0.381226
348.650000 326.730000 -0.209121
273.680000 329.990000 -0.333196
110.350000 331.240000 -0.25618
176.660000 338.310000 -0.220357
161.800000 340.840000 -0.193686
61.340000 349.370000 -0.0555913
189.820000 355.240000 -0.0860749
354.770000 357.280000 -0.0205096
425.800000 357.660000 -0.326534
181.890000 367.430000 -0.200544
102.860000 374.060000 -0.369873
28.680000 386.850000 -0.303541
164.430000 406.170000 -0.113877
22.890000 408.840000 -0.0237511
192.560000 419.170000 -0.198607
305.860000 424.780000 -0.956506
97.380000 429.930000 -0.0537009
242.750000 430.320000 -0.312871
62.910000 430.780000 -0.0466924
412.430000 437.720000 -0.281549
