61.160000 5.790000 0.444893
180.670000 6.670000 0.0238566
124.220000 9.100000 0.342316
262.430000 12.240000 0.77512
307.100000 17.150000 3.03097
102.240000 21.390000 0.819661
156.940000 26.370000 0.440771
247.730000 32.050000 0.0757747
84.410000 40.560000 0.304734
146.330000 41.610000 0.247971
10.670000 42.830000 0.27323
23.710000 53.760000 0.811877
243.060000 55.370000 0.423216
124.090000 62.270000 0.104901
14.500000 63.370000 0.437987
319.170000 73.200000 1.19758
253.850000 90.860000 0.465809
83.520000 91.600000 0.416743
82.630000 110.890000 0.108562
68.430000 113.850000 0.157051
435.660000 120.610000 0.0622856
18.800000 138.130000 0.64305
263.630000 141.780000 0.25165
225.410000 143.420000 0.00570414
157.790000 150.540000 0.242159
29.200000 154.310000 0.136985
208.500000 154.780000 0.391849
350.750000 155.700000 0.146477
110.020000 156.120000 0.131263
243.310000 159.290000 0.189014
218.510000 163.470000 0.0722451
43.530000 163.730000 0.0703794
262.290000 167.740000 0.388106
36.800000 180.150000 0.123461
138.390000 187.180000 0.100872
7.410000 196.780000 1.24168
210.560000 197.290000 0.157547
225.440000 197.880000 0.551237
267.500000 206.440000 0.620443
199.570000 209.560000 0.153317
58.000000 210.700000 0.9845
122.070000 218.420000 0.5886
180.730000 224.420000 0.0430041
335.450000 233.650000 0.304244
313.170000 234.860000 0.148351
260.600000 235.020000 0.127457
373.190000 236.970000 1.27085
7.390000 238.950000 1.03297
193.670000 240.040000 0.0968559
66.840000 243.800000 0.21751
146.800000 244.510000 0.191623
207.710000 245.630000 0.087647
205.340000 262.580000 0.0113764
109.960000 268.590000 0.0633909
73.750000 270.380000 0.130304
20.680000 275.800000 0.529371
270.520000 281.030000 0.289971
236.410000 281.960000 0.226621
114.770000 286.510000 0.0199833
336.210000 286.560000 1.12538
65.200000 287.610000 0.175786
200.240000 289.690000 0.0861693
80.110000 315.970000 0.0415091
64.890000 324.820000 0.0631747
19.880000 329.590000 0.181374
48.930000 333.180000 0.0817934
216.010000 333.280000 0.215204
126.790000 347.920000 0.0881289
241.820000 352.990000 0.175129
399.620000 359.920000 1.02795
9.860000 364.410000 0.167186
134.730000 367.620000 1.14229
164.060000 388.100000 0.0735564
103.220000 390.810000 0.306459
396.370000 391.150000 0.0830139
122.550000 397.780000 0.326816
363.400000 398.430000 0.224041
149.060000 399.470000 0.0360037
111.150000 403.630000 0.221096
22.320000 407.880000 0.0283297
378.360000 411.150000 0.43599
133.070000 412.890000 0.144856
116.990000 415.880000 0.156476
177.430000 416.390000 0.352799
160.490000 417.770000 0.235037
429.540000 421.380000 0.926796
214.760000 424.720000 0.252913
315.050000 428.320000 0.202076
332.000000 429.100000 0.2907
64.560000 429.480000 0.199164
142.990000 434.870000 0.12988
385.620000 438.120000 0.388769
292.060000 439.750000 1.86266
412.280000 440.530000 0.845829
266.980000 442.370000 2.16046
