-0.4269082943598429  1.537519693374634  -0.2546115318934122  0.4180637995402018  1.907252550125122  0.4003477493921915  0.9783126910527548  0.2052802642186483  0.8444412549336752  0.8831592400868734  -0.03953291972478234  1.077917257944743  0.292214552561442  1.473660985628764  0.9236600001653036  1.0760338306427  -0.2283865809440613  0.9423358043034872  1.021386702855428  0.9713783661524454  0.1831228733062744  0.5335917472839355  -0.6007339060306549  -0.261492908000946  0.02222054700056711  0.4509387413660685  0.3186006546020508  0.157958984375  -0.1434450050195059  0.324662983417511  0.1413066784540812  0.4193766117095947  -0.1269266605377197  0.8990885416666666  0.839870810508728  -0.1518417994181315  0.2994364301363627  -0.1563882033030192  1.074864824612935  0.1036759217580159  -0.2881426364183426  0.04229215780893963  -0.7641878724098206  1.035459796587626  -0.487220843633016  1.16780169804891  0.1178538401921591  -0.6915773550669352  1.082319219907125  0.08366760611534119  0.2798009713490804  1.328611771265666  0.6690609455108643  0.677064061164856  0.09696626663208008  1.710437476634979  0.1396734913190206  0.4022193749745687  1.660605549812317  0.9631771246592205  0.7394203344980875  -0.1373585263888041  1.438595255215963  -0.3778060972690582  -0.238269845644633  1.297052105267843  0.4835285345713297  0.05580822626749671  -0.8593360582987467  -0.4422508080800375  1.443541328112284  -0.1671786804993947  0.5749547680219014  0.435006578763326  0.9220699469248455  0.1183911760648092  0.5772945483525593  0.04064404964447021  0.4268138806025187  -0.2772117654482523  0.1473149061203003  -0.2933851281801859  0.06173944473266602  -0.180076539516449  -0.6139164368311564  0.1850814421971639  -0.4155746698379517  0.5237564245859783  0.6074879964192709  1.312640349070231  -0.4693491260210673  0.3571745157241821  0.156093160311381  -0.06251446406046549  0.9919782479604085  -0.04359696308771766  1.231342792510986  -0.5244932572046915  0.9995099703470866  1.349231521288554  0.02522814273834229  0.2263944149017334  1.252757589022319  1.626070300738017  -0.3653433049718539  0.2118229468663534  -0.2483286062876383  0.2742043733596802  1.251622041066488  1.16839071114858  1.003909468650818  -0.5669844349225363  -0.1576895813147227  0.08885951836903891  0.287060538927714  -0.7294035951296488  0.2739409605662028  -0.1237819989522299  0.7987522284189861  -0.1336467862129211  0.19927050669988  0.3287539879480997  1.247057437896729  0.4136314789454142  1.301742037137349  0.2390357454617819  1.354294419288635  0.5711330374081929  0.7025770346323649  0.3984342813491821  -0.01881210009256995  -0.2520244320233663  -0.3813199400901794  -0.7291150490442911  1.357422629992167  -0.7035276492436727  0.4827078978220621  0.1360053221384684  0.5811672210693359  0.6951789061228434  0.2575882971286774  0.5722658236821492  0.1681905190149943  0.1687716643015544  0.6588766972223917  1.455251057942708  0.4416552980740865  -0.09077432751655579  -0.6469917297363281  -0.7265566190083822  -0.1604128479957581  0.5188694397608439  0.5868053833643595  0.08741871515909833  0.9998903274536133  -0.09541151920954383  1.306827982266744  0.3881233135859171  1.475721518198649  0.04099708795547485  -0.2165721853574117  -0.5430906017621359  0.7759304443995158  0.411386251449585  -0.2726603945096334  0.1724683046340942  0.7078586220741272  1.18940015633901  1.280360579490662  -0.7109741369883219  -0.05865808327992761  1.606939077377319  0.8243853648503622  1.104447523752848  -0.1748794118563334  -0.4509634574254354  0.552672823270162  1.600041627883911  -0.4832549790541331  0.9221267700195312  0.5725390116373698  0.3578842480977377  -0.4950761795043945  0.1774524450302124  1.424853603045146  1.490794738133748  1.079033593336741  0.772245208422343  0.8611389994621277  0.5401745637257894  1.820750633875529  1.686863342920939  0.9618979493776958  0.5676854650179545  0.09824955463409424  0.7424662113189697  0.7568005720774332  0.7930753628412882  0.9529682795206706  0.07820681730906165  1.095134019851685  -0.1210218071937561  -0.2921062310536703  -0.04860011736551917  1.012512882550558  0.5291239023208618  0.5126405954360962  0.5442930261294048  -0.1830213069915771  1.057380835215251  -0.5025943915049235  1.410134196281433  0.3812519907951355  0.00868209203084308  -0.4124133586883545  -0.138456404209137  -0.4878072539965311  1.678549488385518  0.6331667105356852  0.421170155207316  0.2273460626602173  0.4466482798258463  1.161213755607605  1.242061813672384  0.0497133731842041  1.206283052762349  0.97118079662323  0.8248638312021891  0.9764209191004435  0.8954283396402994  -0.1118259032567342  0.090272863705953  0.83614186445872  0.5894534985224406  1.053418040275574  -0.1513453125953674  0.3006469209988912  -0.376503050327301  1.430286129315694  -0.04265214999516809  0.6741023063659668  -0.06595559914906821  -0.6035903692245483  0.8895558913548788  -0.05727354685465491  -0.01812541484832764  -0.05852428078651428  0.4330794016520182  -0.3463762601216634  -0.4080368280410767  -0.1152389446894328  0.8641153573989868  1.015496095021566  0.9556927283604939  0.1120527187983195  1.088707605997721  0.1885278224945068  0.0963508089383443  0.9135714769363403  -0.7901433110237122  1.045100212097168  1.833690524101257  0.3189940253893534  -0.1220091780026754  0.410789410273234  -0.612175464630127  0.7181770404179891  0.5891886552174886  0.02661778529485065  1.16018275419871  1.575464049975077  1.650440057118734  1.094227194786072  -0.02812631924947102  1.804126222928365  0.4034697910149892  -0.06009320418039954  -0.2589702308177948  0.5005444685618083  0.56332532564799  0.2944124142328898  0.3825901746749878  1.490507443745931  1.376736243565877  0.3781000773111979  0.6135831475257874  1.446703394254049  0.5771776835123698  0.7019235690434774  0.3661657770474752  0.7855836153030396  0.7080395817756653  0.2175967295964559  0.1076404253641765  1.621715744336446  1.656037966410319  0.510761300722758  0.3753756284713745  0.2450726429621378  0.5373790264129639  -0.4625659783681234  0.7903990348180135  0.2448747356732687  1.589490612347921  0.7407947778701782  0.04601204395294189  -0.3333295186360677  0.7439014514287313  0.8113015095392864  0.1609586874643961  0.3357830742994944  1.165565172831217  -0.4453607002894083  -0.1909404397010803  1.498138507207235  -0.07062878211339318  0.4620185693105062  1.012227654457092  -0.4994353850682577  -0.8175268570582072  -0.5685921311378479  -0.7051758964856466  0.9076664447784424  0.6294254064559937  0.3902586301167806  0.5970215201377869  0.2959583600362142  0.9056510925292969  -0.07537489632765451  -0.4448127349217733  -0.5460396806399027  0.5035126606623331  0.3654762506484985  0.6992189089457194  0.1438912153244019  0.1146386365095774  -0.2608793576558431  -0.1980197429656982  0.9160447915395101  0.5530159473419189  0.9799992243448893  0.3884597619374593  0.7250864903132122  1.516154487927755  0.08288703362147015  0.2839096387227377  -0.5306070248285929  0.585258682568868  -0.6822439034779867  -0.0338336626688639  0.759654680887858  -0.2436524033546448  0.2778732776641846  0.9818829298019409  1.414946953455607  0.6682653029759725  1.263259689013163  1.055674076080322  1.295694867769877  1.255598028500875  0.2788120706876119  0.05492921670277917  -0.1985191504160563  -0.3440272410710653  -0.2696540554364523  -0.05829727649688721  -0.1755848328272501  0.4903805057207744  0.7580525477727255  -0.2758152484893799  -0.9376534223556519  0.7090896169344584  -0.001987616221109989  0.7795607646306355  0.2767203251520793  1.093631784121196  0.3802770177523295  0.7461132605870565  -0.2795025507609049  -0.6051001946131388  0.7184472878774008  -0.5157176454861959  0.1333131392796835  0.003296454747517885  0.2110155820846558  -0.4279876550038656  0.6809405485788981  1.198727329572042  0.2969199816385905  -0.7206896990537643  -0.1845810015996297  -0.4401700049638748  0.3349737723668417  -0.3831002712249756  0.232987642288208  1.072730700174967  0.5437452793121338  0.05740269025166833  -0.3987671534220377  0.2640101710955302  0.7619616190592449  -0.3464865684509277  1.037288308143616  1.793791135152181  0.4500823020935059  1.317619403203329  0.9487806657950083  1.620200475056966  0.08322473367055261  1.799110611279805  0.9183963537216187  -0.2076401114463806  1.158592025438944  0.04273569583892822  0.7477061549822489  0.3827964663505554  0.6474743286768596  -0.5054256021976471  0.907582958539327  -0.0721798837184906  -0.2146473030249277  0.7239259878794352  0.9594616492589315  1.131535967191061  -0.6689726710319519  0.7537918289502462  0.2290433645248413  0.9033805529276531  1.820681691169739  0.8311763207117716  1.223705013593038  0.6056335369745891  1.45474914709727  0.2731534242630005  0.4252846837043762  0.9057106574376425  0.5940464735031128  1.372120936711629  0.4681235353151957  -0.3319152394930522  1.038137594858805  -0.6134805679321289  0.4711509148279825  1.209469199180603  0.4619818329811096  1.290802717208862  -0.3932526210943857  -0.8913717269897461  0.824342409769694  1.521500865618388  0.0538504918416341  -0.4027743935585022  1.231763164202372  0.5692330002784729  1.691383878389994  1.726680159568787  1.307815353075663  0.9232285817464193  0.4807595610618591  1.141455928484599  -0.1952680746714274  -0.2972268263498942  0.8285242319107056  -0.7105483214060465  0.9793647130330404  1.144595583279927  0.2436064084370931  0.5936199029286703  0.5566463073094686  1.66923729578654  0.3200051784515381  0.6147797902425129  0.8912456234296163  0.8367205460866293  -0.1621555685997009  0.5514078140258789  0.1434176166852316  0.4574050108591715  0.671337366104126  -0.01391243934631348  0.9634057680765787  0.7251879374186198  0.5627193649609883  0.2246156930923462  0.2749983270963033  0.3215209444363912  -0.1885656515757243  -0.3713053663571676  1.309748729070028  0.2948448657989502  -0.2576229323943456  0.1068128744761149  1.014174818992615  0.5088691512743633  -0.5804491440455118  1.013538042704264  -0.2999393542607626  0.6571728785832723  1.600168347358704  -0.7515109380086263  0.3744229873021444  -0.04361365238825476  0.8388103246688843  0.4715588092803955  -0.2068932453791301  1.752084970474243  0.03996678193410236  1.467152873675029  0.1623104413350424  0.7113041877746582  0.9409394264221191  1.153175671895345  0.4313518603642782  -0.4723693033059438  0.377791444460551  0.7369395097096761  0.8657851616541544  0.1892257928848267  -0.6381874680519104  0.1709479292233785  1.459617058436076  0.1386034289995829  0.314827561378479  1.542829910914103  0.6400996446609497  0.7239570220311483  0.5108365813891094  1.362857898076375  0.4002653956413269  0.152681291103363  1.570096453030904  -0.2627475659052531  1.109067638715108  0.4727147420247396  1.228345632553101  0.8903842767079672  0.2092840671539307  1.271886746088664  -0.1583301424980164  1.351773222287496  1.008173863093058  -0.2491949573159218  1.480971574783325  0.4091065923372905  0.2860780159632365  -0.08547914028167725  0.1349983115990956  1.217947284380595  1.098472158114115  0.9845938285191854  -0.5858425696690878  0.5946060419082642  0.6504439910252888  0.7155977487564087  0.09092895189921057  -0.6553613642851511  0.4662552277247111  0.6209384600321451  -0.3282241697112719  0.8587015072504679  -0.2263801495234172  1.310313741366068  1.618897914886475  0.8775105476379395  0.7996006409327189  0.902606725692749  0.7848617235819498  1.026600281397501  0.1994765202204386  1.641887982686361  1.415217796961467  0.2066739201545715  1.405991872151693  0.9544585545857748  0.6523162523905436  -0.2438693543275198  0.8676124016443888  0.833921472231547  0.9948695500691732  -0.04236431916554773  -0.6178417205810547  -0.593724270661672  1.567332148551941  1.069822589556376  1.139457861582438  -0.3323443134625753  1.368156552314758  -0.3978012402852377  -0.7153221666812897  1.105502804120382  1.472599506378174  0.02011686563491821  1.470241983731588  1.102562268575033  -0.07667513688405356  0.2887750267982483  0.9518126249313354  0.7160231669743856  0.2671986520290375  -0.7796135346094767  0.3709470431009928  1.740679581960042  0.4164757331212361  0.7813975016276041  0.681335171063741  0.04962884386380514  1.548934141794841  -0.4386945764223734  1.880691885948181  1.522136280934016  0.5225808223088583  0.7212146917978922  0.9925535519917806  0.103395938873291  1.366667509078979  1.116800268491109  0.7719414234161377  0.7858556111653645  0.7360784610112509  1.061785499254862  -0.09969824552536011  1.210773587226868  0.1246792872746785  -0.6188490192095438  1.279649019241333  0.04300534725189209  -0.3321828842163086  0.3025660912195841  -0.226588507493337  -0.007360895474751827  0.510944128036499  1.155066808064779  0.702587902545929  0.9909186363220215  -0.01727718114852905  1.428694208463033  1.078763167063395  -0.4256739219029745  -0.007188200950622559  0.9825393756230673  -0.8416976928710938  1.483665307362874  -0.7201903313398361  1.147074023882548  0.8866680065790812  1.708469708760579  0.2823537190755209  -0.5936570167541504  0.4424058000246684  0.01850541432698571  -0.531871517499288  0.3576909701029459  0.232714573542277  0.5770975351333618  0.740824023882548  -0.4649995416402817  0.6630682945251465  1.385894934336344  -0.100180983543396  0.4509399731953939  0.4036265214284261  0.4778207540512085  -0.3632493019104004  1.111653367678324  0.480561633904775  0.6187305053075155  0.5658766825993856  0.5576000412305196  1.196351965268453  1.558688481648763  -0.4476374189058939  1.354654391606649  1.055710752805074  -0.1577547391255697  1.48034930229187  -0.2778243819872538  -0.5012046098709106  0.7642827232678732  0.1256264646848043  0.9412012696266174  1.788981636365255  0.5658180117607117  0.3008742332458496  0.02813961108525598  1.189454913139343  1.036320130030314  0.5836286346117655  -0.1484235922495524  1.445785522460938  0.517952044804891  -0.6837047735850016  -0.1479816238085429  0.0001035133997598914  -0.06202022234598792  -0.02081323663393658  1.48066504796346  1.552485783894857  -0.4556904037793477  0.01654167970021564  0.7691659132639567  1.111210823059082  0.5601089000701904  1.092404007911682  1.201059460639954  1.390781084696452  0.6299224297205607  0.907407800356547  -0.06660679976145426  -0.6028669079144796  -0.9431387583414713  0.8745944897333782  1.227386673291524  0.6074987848599752  1.1597714026769  0.2778706947962443  -0.1570367813110352  1.217167139053345  0.8563696543375652  0.6884587208429973  0.6591995159784952  0.4019965529441833  0.9662922620773315  -0.47430952390035  0.4021000464757284  0.9608039458592733  0.4626497228940328  0.8742636044820149  1.540011008580526  0.07308121522267663  0.9227550427118937  1.258705894152323  0.1959052085876465  0.5151075919469198  0.4174726009368896  1.395239472389221  -0.08443265159924829  0.06971851984659831  1.436507662137349  -0.1419573426246643  -0.5084609190622965  0.3872759342193604  0.7576932112375895  -0.2954233040412267  0.04078435897827148  0.8998955090840657  -0.01233899593353271  -0.1162524024645487  0.1503289540608724  1.867224375406901  1.546674072742462  -0.2009601195653279  0.2713503440221151  0.5804864962895711  -0.656559685866038  1.663635094960531  0.5558991034825643  0.8129058281580607  0.5738046566645304  0.0959101716677348  0.942665696144104  0.496559719244639  -0.5925992727279663  1.138570864995321  1.011667370796204  0.8450253009796143  1.508528113365173  0.9613727728525797  0.9147437810897827  0.8281405369440715  -0.1555284261703491  1.400704979896545  0.2583338816960652  -0.4001594980557759  1.13131058216095  0.288966178894043  0.5353266795476278  0.09367808699607849  1.147800743579865  -0.3143443663914999  0.01631753643353778  0.7605005502700806  -0.4961454570293427  0.2896029949188232  -0.6667540421088537  -0.1521245638529459  0.000156104564666748  -0.1020695169766744  0.7145092487335205  -0.447722872098287  1.004924893379211  0.6292724212010702  0.05373636881510413  0.4115241765975952  0.7970553636550903  0.08316264549891153  0.2235214511553447  0.3164828221003214  0.02862590551376343  1.147388736406962  0.169123371442159  -0.1248393058776855  0.5772510766983032  0.4670902689297994  0.6169295310974121  0.6999448140462239  0.7623004118601481  1.026498357454936  0.8430411418279012  0.9438401858011881  -0.2979186177253723  -0.177813450495402  -0.3154009679953257  0.2153645753860474  0.1707964738210043  0.03334071238835654  1.068989753723145  -0.8244413137435913  -0.02735304832458496  0.7516858180363972  -0.2487929264704387  -0.06667777399222058  -0.5611964166164398  0.8227023681004842  1.374459862709045  1.199083606402079  0.9025233189264934  -0.3520938952763876  -0.4274608989556631  0.9132640361785889  1.820000886917114  -0.2156623601913452  0.8392805258433024  0.3968243996302286  1.224758863449097  0.3077863156795502  0.1080667972564697  1.02010186513265  -0.6433946390946707  -0.06654916206995645  -0.06562204162279767  0.0692314704259237  -0.1829868157704671  -0.325370709101359  1.321523547172546  0.9921537637710571  -0.2553595900535583  0.3196518222490947  1.149177114168803  0.7123000621795654  1.132998069127401  0.9031271537144979  1.664000709851583  -0.4177668491999308  -0.2725391089916229  1.086729685465495  0.8244250218073527  1.746095021565755  0.7337364753087362  -0.610149602095286  0.5986002286275227  1.517329891522725  0.1882679065068563  0.4198886553446452  1.341292460759481  -0.5568317572275797  0.7685868740081787  1.053090969721476  1.46174422899882  1.089633544286092  0.9844615856806437  1.432446360588074  -0.8051043351491293  0.8300593296686808  0.07507538795471191  0.4809897343317667  0.8116566141446431  0.797325054804484  -0.1991523305575053  -0.009361743927001953  -0.4282121260960897  -0.05054217576980591  -0.1272967060407003  0.3968055049578349  -0.4372826814651489  -0.3506073554356893  1.348162571589152  -0.6128576596577963  -0.7056882282098135  1.051495313644409  -0.2103859186172485  0.8632179498672485  0.6292606194814045  0.9626205762227376  -0.6625871459643046  -0.4357193845013778  1.399064143498739  1.089641769727071  0.6611117124557495  0.8853274583816528  0.2268531918525696  0.6732677618662517  0.3177738587061564  0.4078710079193115  0.479813536008199  0.419144868850708  -0.1106979250907898  -0.6730254888534546  -0.7203792830308279  0.9649333159128824  0.3176127870877584  -0.138370672861735  0.7249385317166646  0.187569538752238  0.1253943045934042  1.282331109046936  0.8773080110549927  0.4932333827018738  1.63914422194163  1.535169839859009  -0.4138444264729818  -0.5425411562124888  0.03968424598375958  1.186261097590129  1.435670256614685  -0.5818883180618286  0.8126356601715088  0.8653585910797119  1.485803405443827  0.4959443807601929  -0.249314030011495  -0.2442246278127035  1.167500893274943  1.068459749221802  1.139711817105611  0.6754081050554911  0.4990303715070089  1.086668690045675  0.00235416491826379  0.7434841791788738  -0.162925640741984  1.296145439147949  0.6504285335540771  1.537336349487305  -0.4599717060724894  -0.231742262840271  0.8074137767155964  0.4150031805038452  1.600332260131836  0.5065429210662842  -0.4044582645098368  0.8642907540003458  0.9733078479766846  0.6399379968643188  0.09847881396611535  0.4321805636088053  1.439277291297913  -0.115177462498347  0.2975391149520874  0.5941157539685568  0.3960619370142618  1.048225045204163  0.3779951731363932  0.5953047672907512  0.1166849335034689  0.5294623970985413  1.260094801584879  1.60681414604187  -0.3385301431020101  0.2433891693751017  0.4027536312739055  0.4943121274312338  -0.409732868274053  0.03905436396598816  1.467140754063924  0.1450230677922567  0.8207540909449259  -0.08977425098419189  1.573390324910482  0.07862500349680582  0.4345501263936361  -0.8169487317403158  0.9819309711456299  0.4161175688107808  0.8219001889228821  0.08040980497996014  -0.1578350067138672  -0.06954229871431987  0.01317691802978516  0.1396714846293132  0.5955352981885275  1.441888252894084  1.187332391738892  0.7670392990112305  0.0361717740694682  0.3182016611099243  0.5735168059666952  -0.683987538019816  -0.07203733921051025  1.220518966515859  0.5931612253189087  
